indicator,address_family,score,band,independence_classes,sources,categories,tags,first_seen,last_seen,source_reference
3.88.203.46,v4,90.53,high,blocklist_de|cins|turris,blocklist_de|cins_army|turris_greylist,brute-force|scanning|web-attack,,2026-08-24T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.89.113.104,v4,79.40,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning,ipsum-level-3,2026-08-17T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.89.209.40,v4,87.02,high,blocklist_de|cins|turris,blocklist_de|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|web-attack,ipsum-level-3,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.89.231.206,v4,86.01,high,cins|turris,cins_army|turris_greylist,brute-force|scanning,,2026-08-19T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.90.104.12,v4,85.10,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning,ipsum-level-3,2026-08-19T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.91.61.197,v4,87.23,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|web-attack,ipsum-level-3|ipsum-level-4|turris-ftp|turris-http,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.91.151.163,v4,86.96,high,cins|turris,cins_army|turris_greylist,brute-force|scanning,,2026-08-20T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.91.159.225,v4,87.92,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|web-attack,ipsum-level-3|ipsum-level-4|turris-ftp|turris-http,2026-08-20T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.91.175.250,v4,94.64,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|turris-ftp|turris-http,2026-08-22T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.93.76.26,v4,83.22,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning,ipsum-level-3,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.93.81.46,v4,90.60,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|web-attack,ipsum-level-3|ipsum-level-4|turris-ftp|turris-http,2026-08-17T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.93.163.167,v4,83.91,high,cins|turris,cins_army|turris_greylist,brute-force|scanning,,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.94.102.45,v4,93.12,high,blocklist_de|cins|turris,blocklist_de|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|web-attack,ipsum-level-3|ipsum-level-4,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.94.186.181,v4,86.96,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning,ipsum-level-3,2026-08-23T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.95.5.114,v4,85.10,high,cins|turris,cins_army|turris_greylist,brute-force|scanning,,2026-08-23T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.95.56.199,v4,93.17,high,blocklist_de|cins|turris,blocklist_de|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|web-attack,ipsum-level-3,2026-08-17T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.95.169.233,v4,92.57,high,blocklist_de|cins|turris,blocklist_de|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|web-attack,ipsum-level-3|ipsum-level-4,2026-08-14T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.95.176.169,v4,91.99,high,binary_defense|blocklist_de|cins|turris,binary_defense|blocklist_de|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|web-attack,ipsum-level-3,2026-08-21T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.101.18.171,v4,89.97,high,binary_defense|blocklist_de|bruteforceblocker,binary_defense|blocklist_de|bruteforceblocker|ipsum_levels,aggregate|brute-force|malware-infrastructure|scanning|ssh-attack|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|ipsum-level-6,2026-08-31T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.129.187.38,v4,98.26,high,binary_defense|blocklist_de|ipthreat|turris,binary_defense|blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|malware-infrastructure|reported-abuse|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|ipsum-level-6|ipthreat-level-100|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.130.168.2,v4,99.00,high,binary_defense|blocklist_de|cins|ipthreat|turris,binary_defense|blocklist_de|cins_army|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|malware-infrastructure|reported-abuse|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|ipsum-level-6|ipthreat-level-100|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.131.220.121,v4,99.00,high,binary_defense|blocklist_de|cins|ipthreat|turris,binary_defense|blocklist_de|cins_army|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|malware-infrastructure|reported-abuse|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|ipsum-level-6|ipthreat-level-75|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
3.208.27.95,v4,86.96,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning,ipsum-level-3|ipsum-level-4,2026-08-25T00:00:00+00:00,2026-09-01T00:00:00+00:00,
4.188.82.11,v4,71.58,high,blocklist_de|ipthreat,blocklist_de|ipthreat,brute-force|reported-abuse|scanning|web-attack,,2026-08-25T00:00:00+00:00,2026-08-30T00:00:00+00:00,
4.211.84.189,v4,89.99,high,blocklist_de|ipthreat,blocklist_de|ipsum_levels|ipthreat,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
4.221.162.168,v4,88.16,high,blocklist_de|ipthreat,blocklist_de|ipsum_levels|ipthreat,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
4.232.64.120,v4,80.01,high,ipthreat|turris,ipthreat|turris_greylist,brute-force|reported-abuse|scanning,ipthreat-level-25,2026-08-28T00:00:00+00:00,2026-09-01T00:00:00+00:00,
4.232.148.111,v4,80.89,high,blocklist_de|ipthreat,blocklist_de|ipthreat,brute-force|reported-abuse|scanning|web-attack,,2026-08-22T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.2.124.162,v4,72.25,high,blocklist_de|turris,blocklist_de|turris_greylist,brute-force|scanning|web-attack,,2026-08-27T00:00:00+00:00,2026-08-30T00:00:00+00:00,
5.3.119.88,v4,83.96,high,blocklist_de|ipthreat,blocklist_de|ipsum_levels|ipthreat,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-0,2026-09-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.3.154.197,v4,93.54,high,blocklist_de|ipthreat,blocklist_de|ipsum_levels|ipthreat,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-0,2026-08-13T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.11.162.163,v4,92.03,high,blocklist_de|ipthreat|turris,blocklist_de|ipthreat|turris_greylist,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-50,2026-08-14T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.11.168.173,v4,87.84,high,blocklist_de|ipthreat|turris,blocklist_de|ipthreat|turris_greylist,brute-force|reported-abuse|scanning|web-attack,,2026-08-22T00:00:00+00:00,2026-08-30T00:00:00+00:00,
5.32.61.6,v4,83.96,high,blocklist_de|ipthreat,blocklist_de|ipthreat,brute-force|reported-abuse|scanning|web-attack,,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.32.99.14,v4,83.96,high,blocklist_de|ipthreat,blocklist_de|ipthreat,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-25,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.32.107.6,v4,73.45,high,blocklist_de|ipthreat,blocklist_de|ipsum_levels|ipthreat,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-0,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.39.70.2,v4,84.94,high,blocklist_de|cins,blocklist_de|cins_army,brute-force|scanning|web-attack,,2026-08-17T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.42.92.0/24,v4,90.00,high,spamhaus,spamhaus_drop_v4,criminal-hosting|hijacked-netblock,,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,SBL625300
5.48.46.95,v4,89.46,high,blocklist_de|ipthreat|turris,blocklist_de|ipthreat|turris_greylist,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-50,2026-08-19T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.55.205.64,v4,80.83,high,cins|turris,cins_army|turris_greylist,brute-force|scanning,,2026-08-22T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.59.249.116,v4,58.89,high,blocklist_de|ipthreat,blocklist_de|ipthreat,brute-force|reported-abuse|scanning|web-attack,,2026-08-21T00:00:00+00:00,2026-08-24T00:00:00+00:00,
5.83.135.102,v4,87.95,high,blocklist_de|ipthreat,blocklist_de|ipthreat,brute-force|reported-abuse|scanning|web-attack,,2026-08-24T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.83.143.238,v4,88.68,high,blocklist_de|cins|turris,blocklist_de|cins_army|turris_greylist,brute-force|scanning|web-attack,,2026-08-28T00:00:00+00:00,2026-08-31T00:00:00+00:00,
5.88.119.21,v4,93.54,high,blocklist_de|ipthreat,blocklist_de|ipsum_levels|ipthreat,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-25,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.89.75.194,v4,91.30,high,blocklist_de|ipthreat,blocklist_de|ipsum_levels|ipthreat,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.101.64.6,v4,89.65,high,cins|ipthreat|turris,cins_army|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning,ipsum-level-3,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.101.86.0/24,v4,90.00,high,spamhaus,spamhaus_drop_v4,criminal-hosting|hijacked-netblock,,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,SBL694579
5.105.220.0/24,v4,90.00,high,spamhaus,spamhaus_drop_v4,criminal-hosting|hijacked-netblock,,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,SBL627956
5.129.129.139,v4,72.88,high,blocklist_de|turris,blocklist_de|turris_greylist,brute-force|scanning|web-attack,,2026-08-21T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.130.19.23,v4,88.66,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|web-attack,ipsum-level-3|turris-http|turris-telnet,2026-08-30T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.140.212.144,v4,92.57,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-25,2026-08-19T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.140.212.184,v4,92.57,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-50,2026-08-15T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.142.198.27,v4,83.96,high,blocklist_de|ipthreat,blocklist_de|ipthreat,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-0,2026-08-29T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.144.179.246,v4,65.35,medium,blocklist_de|bruteforceblocker,blocklist_de|bruteforceblocker|et_compromised,brute-force|scanning|ssh-attack|web-attack,,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.152.145.233,v4,84.29,high,blocklist_de|turris,blocklist_de|turris_greylist,brute-force|scanning|web-attack,,2026-08-25T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.164.26.191,v4,82.92,high,blocklist_de|ipthreat,blocklist_de|ipthreat,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-25,2026-08-28T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.166.12.35,v4,88.70,high,blocklist_de|ipthreat|turris,blocklist_de|ipthreat|turris_greylist,brute-force|reported-abuse|scanning|spam-source|web-attack,ipthreat-level-75|turris-smtp,2026-08-31T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.175.169.0/24,v4,90.00,high,spamhaus,spamhaus_drop_v4,criminal-hosting|hijacked-netblock,,2026-08-20T00:00:00+00:00,2026-09-01T00:00:00+00:00,SBL699722
5.175.189.0/24,v4,90.00,high,spamhaus,spamhaus_drop_v4,criminal-hosting|hijacked-netblock,,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,SBL699033
5.180.32.78,v4,87.09,high,blocklist_de|turris,blocklist_de|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|turris-smtp,2026-08-30T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.182.83.231,v4,93.54,high,blocklist_de|ipthreat,blocklist_de|blocklist_de_strongips|ipsum_levels|ipthreat,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-50,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.183.60.0/22,v4,90.00,high,spamhaus,spamhaus_drop_v4,criminal-hosting|hijacked-netblock,,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,SBL463004
5.188.86.234,v4,88.28,high,blocklist_de|turris,blocklist_de|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|web-attack,ipsum-level-3|turris-http,2026-08-23T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.188.206.54,v4,90.08,high,binary_defense|cins,binary_defense|cins_army|ipsum_levels,aggregate|brute-force|malware-infrastructure|scanning,ipsum-level-3|ipsum-level-4|ipsum-level-5,2026-08-30T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.188.236.0/23,v4,90.00,high,spamhaus,spamhaus_drop_v4,criminal-hosting|hijacked-netblock,,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,SBL544034
5.189.23.23,v4,90.44,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-50,2026-08-13T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.189.135.59,v4,79.91,high,blocklist_de|turris,blocklist_de|turris_greylist,brute-force|scanning|web-attack,,2026-08-23T00:00:00+00:00,2026-08-31T00:00:00+00:00,
5.189.185.197,v4,82.02,high,blocklist_de|cins,blocklist_de|cins_army,brute-force|scanning|web-attack,,2026-08-27T00:00:00+00:00,2026-08-30T00:00:00+00:00,
5.226.140.2,v4,89.35,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-22T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.226.140.3,v4,84.89,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning,ipsum-level-3,2026-08-22T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.226.140.4,v4,65.97,high,cins|turris,cins_army|turris_greylist,brute-force|scanning,,2026-08-23T00:00:00+00:00,2026-08-31T00:00:00+00:00,
5.226.140.5,v4,76.85,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|spam-source|web-attack,ipsum-level-3|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-24T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.226.140.6,v4,79.59,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|spam-source|web-attack,ipsum-level-3|turris-http|turris-smtp|turris-telnet,2026-08-24T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.226.140.7,v4,69.36,high,cins|turris,cins_army|turris_greylist,brute-force|scanning,,2026-08-23T00:00:00+00:00,2026-08-27T00:00:00+00:00,
5.226.140.8,v4,85.10,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning,ipsum-level-3,2026-08-23T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.226.140.9,v4,71.63,high,cins|turris,cins_army|turris_greylist,brute-force|scanning,,2026-08-13T00:00:00+00:00,2026-08-31T00:00:00+00:00,
5.226.140.10,v4,80.29,high,cins|turris,cins_army|turris_greylist,brute-force|scanning,,2026-08-23T00:00:00+00:00,2026-08-29T00:00:00+00:00,
5.226.140.11,v4,83.10,high,cins|turris,cins_army|turris_greylist,brute-force|scanning,,2026-08-22T00:00:00+00:00,2026-08-31T00:00:00+00:00,
5.226.140.12,v4,53.05,high,cins|turris,cins_army|turris_greylist,brute-force|scanning,,2026-08-24T00:00:00+00:00,2026-08-26T00:00:00+00:00,
5.226.140.14,v4,79.69,high,binary_defense|cins|turris,binary_defense|cins_army|turris_greylist,brute-force|malware-infrastructure|scanning,,2026-08-22T00:00:00+00:00,2026-08-31T00:00:00+00:00,
5.226.140.15,v4,84.13,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|spam-source|web-attack,ipsum-level-3|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-24T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.226.140.16,v4,67.83,high,cins|turris,cins_army|turris_greylist,brute-force|scanning,,2026-08-21T00:00:00+00:00,2026-08-31T00:00:00+00:00,
5.226.140.17,v4,86.96,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning,ipsum-level-3,2026-08-22T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.226.140.18,v4,83.80,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning,ipsum-level-3,2026-08-22T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.226.140.19,v4,79.01,high,cins|turris,cins_army|turris_greylist,brute-force|scanning,,2026-08-12T00:00:00+00:00,2026-08-29T00:00:00+00:00,
5.226.140.20,v4,82.13,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|spam-source|web-attack,ipsum-level-3|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-25T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.226.140.21,v4,91.17,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning,ipsum-level-3|ipsum-level-4,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.226.140.22,v4,78.56,high,cins|turris,cins_army|turris_greylist,brute-force|scanning,,2026-08-27T00:00:00+00:00,2026-08-27T00:00:00+00:00,
5.226.140.23,v4,80.43,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning,ipsum-level-3,2026-08-21T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.226.140.24,v4,90.84,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-25T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.226.140.25,v4,94.34,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|turris-http|turris-smtp|turris-telnet,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.226.140.27,v4,74.82,high,cins|turris,cins_army|turris_greylist,brute-force|scanning,,2026-08-20T00:00:00+00:00,2026-08-26T00:00:00+00:00,
5.226.140.28,v4,86.96,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning,ipsum-level-3,2026-08-23T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.226.140.29,v4,84.65,high,binary_defense|cins|turris,binary_defense|cins_army|turris_greylist,brute-force|malware-infrastructure|scanning,,2026-08-18T00:00:00+00:00,2026-08-30T00:00:00+00:00,
5.226.140.30,v4,64.76,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning,ipsum-level-3,2026-08-24T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.226.140.31,v4,87.32,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|spam-source|web-attack,ipsum-level-3|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-30T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.226.140.32,v4,87.92,high,cins|turris,cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|spam-source|web-attack,ipsum-level-3|turris-ftp|turris-http|turris-smtp|turris-telnet,2026-08-13T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.226.140.33,v4,86.93,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning,ipsum-level-3,2026-08-26T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.226.140.34,v4,87.02,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning,ipsum-level-3,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.226.140.35,v4,86.18,high,binary_defense|cins|turris,binary_defense|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|malware-infrastructure|scanning,ipsum-level-3,2026-08-15T00:00:00+00:00,2026-09-01T00:00:00+00:00,
5.226.140.36,v4,82.47,high,binary_defense|cins|turris,binary_defense|cins_army|turris_greylist,brute-force|malware-infrastructure|scanning,,2026-08-16T00:00:00+00:00,2026-08-29T00:00:00+00:00,
